date,latitude,longitude,pressure_msl
2024-11-29,16.75,82.875,1009.525
2024-11-29,16.75,83.125,1009.5333333333333
2024-11-29,16.75,83.375,1009.5375
2024-11-29,16.75,83.625,1009.5083333333333
2024-11-29,16.75,83.875,1009.6333333333333
2024-11-29,16.75,84.125,1009.6625
2024-11-29,16.75,84.375,1009.5749999999999
2024-11-29,16.75,84.625,1009.5583333333334
2024-11-29,16.75,84.875,1009.5749999999999
2024-11-29,16.75,85.125,1009.5416666666666
2024-11-29,16.75,85.375,1009.5124999999999
2024-11-29,16.75,85.625,1009.6291666666666
2024-11-29,16.75,85.875,1009.6083333333332
2024-11-29,16.75,86.125,1009.6
2024-11-29,16.75,86.375,1009.6041666666666
2024-11-29,16.75,86.625,1009.6458333333334
2024-11-29,16.75,86.875,1009.6625
2024-11-29,16.75,87.125,1009.6916666666666
2024-11-29,16.75,87.375,1009.8083333333334
2024-11-29,16.75,87.625,1009.8375
2024-11-29,16.75,87.875,1009.9250000000001
2024-11-29,16.75,88.125,1009.9499999999999
2024-11-29,16.75,88.375,1010.0583333333334
2024-11-29,16.75,88.625,1010.0875
2024-11-29,16.875,74.0,1012.4833333333332
2024-11-29,16.875,82.25,1009.7083333333334
2024-11-29,17.0,68.875,1011.3375
2024-11-29,17.0,69.125,1011.2208333333333
2024-11-29,17.0,69.375,1011.1750000000001
2024-11-29,17.0,69.625,1011.1125000000001
2024-11-29,17.0,69.875,1010.9958333333334
2024-11-29,17.0,70.125,1010.9291666666667
2024-11-29,17.0,70.375,1010.8666666666667
2024-11-29,17.0,70.625,1010.75
2024-11-29,17.0,70.875,1010.6916666666666
2024-11-29,17.0,71.125,1010.5833333333334
2024-11-29,17.0,71.375,1010.5458333333332
2024-11-29,17.0,71.625,1010.4708333333333
2024-11-29,17.0,71.875,1010.3833333333333
2024-11-29,17.0,72.125,1010.3375
2024-11-29,17.0,72.375,1010.2875
2024-11-29,17.0,72.625,1010.2041666666668
2024-11-29,17.0,72.875,1010.1666666666666
2024-11-29,17.0,73.125,1010.1583333333333
2024-11-29,17.0,73.375,1010.4666666666667
2024-11-29,17.0,73.625,1010.7208333333333
2024-11-29,17.0,74.125,1012.5666666666666
2024-11-29,17.0,74.375,1012.4916666666667
2024-11-29,17.0,74.625,1012.3375
2024-11-29,17.0,74.875,1012.5291666666667
2024-11-29,17.0,75.125,1012.5958333333333
2024-11-29,17.0,75.375,1012.6083333333332
2024-11-29,17.0,75.625,1012.4541666666668
2024-11-29,17.0,75.875,1012.1791666666667
2024-11-29,17.0,76.125,1012.0583333333334
2024-11-29,17.0,76.375,1011.9125
2024-11-29,17.0,76.625,1011.6875
2024-11-29,17.0,76.875,1011.6
2024-11-29,17.0,77.125,1011.6083333333332
2024-11-29,17.0,77.375,1011.8125
2024-11-29,17.0,77.625,1011.7833333333333
2024-11-29,17.0,77.875,1011.8333333333334
2024-11-29,17.0,78.125,1011.85
2024-11-29,17.0,78.375,1011.8833333333333
2024-11-29,17.0,78.625,1011.9416666666666
2024-11-29,17.0,78.875,1011.4291666666667
2024-11-29,17.0,79.125,1011.0083333333333
2024-11-29,17.0,79.375,1010.8291666666668
2024-11-29,17.0,79.625,1010.6666666666666
2024-11-29,17.0,79.875,1010.4208333333332
2024-11-29,17.0,80.125,1010.3208333333333
2024-11-29,17.0,80.375,1010.1750000000001
2024-11-29,17.0,80.625,1010.1625
2024-11-29,17.0,80.875,1010.1333333333333
2024-11-29,17.0,81.125,1010.1208333333334
2024-11-29,17.0,81.375,1009.9375
2024-11-29,17.0,81.625,1009.7208333333333
2024-11-29,17.0,81.875,1009.775
2024-11-29,17.0,82.125,1009.725
2024-11-29,17.0,82.625,1009.8458333333333
2024-11-29,17.0,82.875,1009.8416666666667
2024-11-29,17.0,83.125,1009.9125
2024-11-29,17.0,83.375,1009.8625000000001
2024-11-29,17.0,83.625,1009.8333333333334
2024-11-29,17.0,83.875,1009.8708333333334
2024-11-29,17.0,84.125,1009.7916666666666
2024-11-29,17.0,84.375,1009.8083333333334
2024-11-29,17.0,84.625,1009.9125
2024-11-29,17.0,84.875,1009.9333333333334
2024-11-29,17.0,85.125,1009.8416666666667
2024-11-29,17.0,85.375,1009.8125
2024-11-29,17.0,85.625,1009.8583333333332
2024-11-29,17.0,85.875,1009.8375
2024-11-29,17.0,86.125,1009.8000000000001
2024-11-29,17.0,86.375,1009.9
2024-11-29,17.0,86.625,1009.8916666666668
2024-11-29,17.0,86.875,1009.8916666666668
2024-11-29,17.0,87.125,1009.9041666666667
2024-11-29,17.0,87.375,1009.9541666666668
2024-11-29,17.0,87.625,1010.0
2024-11-29,17.0,87.875,1010.0500000000001
2024-11-29,17.0,88.125,1010.1541666666667
2024-11-29,17.0,88.375,1010.1999999999999
2024-11-29,17.0,88.625,1010.2958333333332
2024-11-29,17.125,74.0,1012.8333333333334
2024-11-29,17.25,68.875,1011.4333333333334
2024-11-29,17.25,69.125,1011.375
2024-11-29,17.25,69.375,1011.3041666666667
2024-11-29,17.25,69.625,1011.1999999999999
2024-11-29,17.25,69.875,1011.15
2024-11-29,17.25,70.125,1011.0875
2024-11-29,17.25,70.375,1010.9541666666668
2024-11-29,17.25,70.625,1010.9
2024-11-29,17.25,70.875,1010.8291666666668
2024-11-29,17.25,71.125,1010.725
2024-11-29,17.25,71.375,1010.6583333333333
2024-11-29,17.25,71.625,1010.5916666666667
2024-11-29,17.25,71.875,1010.4916666666667
2024-11-29,17.25,72.125,1010.4416666666666
2024-11-29,17.25,72.375,1010.4125
2024-11-29,17.25,72.625,1010.3249999999999
2024-11-29,17.25,72.875,1010.3083333333334
2024-11-29,17.25,73.375,1010.6583333333333
2024-11-29,17.25,73.625,1010.6708333333332
2024-11-29,17.25,73.75,1012.6958333333333
2024-11-29,17.25,74.125,1012.8874999999999
2024-11-29,17.25,74.375,1012.9041666666667
2024-11-29,17.25,74.625,1012.9958333333334
2024-11-29,17.25,74.875,1012.9250000000001
2024-11-29,17.25,75.125,1012.7125
2024-11-29,17.25,75.375,1012.5958333333333
2024-11-29,17.25,75.625,1012.3874999999999
2024-11-29,17.25,75.875,1012.2624999999999
2024-11-29,17.25,76.125,1012.0291666666667
2024-11-29,17.25,76.375,1011.8458333333333
2024-11-29,17.25,76.625,1011.7666666666668
2024-11-29,17.25,76.875,1011.7291666666666
2024-11-29,17.25,77.125,1011.6166666666667
2024-11-29,17.25,77.375,1011.6750000000001
2024-11-29,17.25,77.625,1011.8125
2024-11-29,17.25,77.875,1011.8958333333334
2024-11-29,17.25,78.125,1012.1958333333333
2024-11-29,17.25,78.375,1012.0833333333334
2024-11-29,17.25,78.625,1012.0124999999999
2024-11-29,17.25,78.875,1011.4833333333332
2024-11-29,17.25,79.125,1011.2875
2024-11-29,17.25,79.375,1011.0708333333333
2024-11-29,17.25,79.625,1010.8874999999999
2024-11-29,17.25,79.875,1010.7375000000001
2024-11-29,17.25,80.125,1010.5375
2024-11-29,17.25,80.375,1010.3833333333333
2024-11-29,17.25,80.875,1010.3833333333333
2024-11-29,17.25,81.125,1010.3583333333332
2024-11-29,17.25,81.25,1010.4416666666666
2024-11-29,17.25,81.875,1009.9541666666668
2024-11-29,17.25,82.125,1010.0666666666666
2024-11-29,17.25,82.375,1009.9208333333332
2024-11-29,17.25,83.125,1010.0375
2024-11-29,17.25,83.375,1010.1208333333334
2024-11-29,17.25,83.625,1010.2208333333333
2024-11-29,17.25,83.875,1010.2458333333334
2024-11-29,17.25,84.125,1010.1291666666666
2024-11-29,17.25,84.375,1010.1125000000001
2024-11-29,17.25,84.625,1010.1291666666666
2024-11-29,17.25,84.875,1010.0541666666667
2024-11-29,17.25,85.125,1010.0666666666666
2024-11-29,17.25,85.375,1010.1666666666666
2024-11-29,17.25,85.625,1010.1791666666667
2024-11-29,17.25,85.875,1010.0875
2024-11-29,17.25,86.125,1010.0625
2024-11-29,17.25,86.375,1010.0833333333334
2024-11-29,17.25,86.625,1010.0708333333333
2024-11-29,17.25,86.875,1010.0749999999999
2024-11-29,17.25,87.125,1010.1833333333334
2024-11-29,17.25,87.375,1010.1791666666667
2024-11-29,17.25,87.625,1010.2041666666668
2024-11-29,17.25,87.875,1010.2208333333333
2024-11-29,17.25,88.125,1010.3083333333334
2024-11-29,17.25,88.375,1010.3375
2024-11-29,17.25,88.625,1010.5208333333334
2024-11-29,17.375,73.25,1010.6166666666667
2024-11-29,17.375,80.5,1010.6583333333333
2024-11-29,17.375,81.5,1010.6083333333332
2024-11-29,17.375,82.625,1010.1958333333333
2024-11-29,17.375,82.75,1010.2624999999999
2024-11-29,17.5,68.875,1011.5333333333333
2024-11-29,17.5,69.125,1011.4791666666666
2024-11-29,17.5,69.375,1011.3625000000001
2024-11-29,17.5,69.625,1011.3083333333334
2024-11-29,17.5,69.875,1011.25
2024-11-29,17.5,70.125,1011.1374999999999
2024-11-29,17.5,70.375,1011.0666666666666
2024-11-29,17.5,70.625,1010.9958333333334
2024-11-29,17.5,70.875,1010.8916666666668
2024-11-29,17.5,71.125,1010.8083333333334
2024-11-29,17.5,71.375,1010.7541666666666
2024-11-29,17.5,71.625,1010.6541666666667
2024-11-29,17.5,71.875,1010.5875
2024-11-29,17.5,72.125,1010.5333333333333
2024-11-29,17.5,72.375,1010.4499999999999
2024-11-29,17.5,72.625,1010.4125
2024-11-29,17.5,72.875,1010.3958333333334
2024-11-29,17.5,73.25,1010.5708333333333
2024-11-29,17.5,73.375,1010.6833333333334
2024-11-29,17.5,73.625,1010.7791666666667
2024-11-29,17.5,74.125,1013.1875
2024-11-29,17.5,74.375,1013.1458333333334
2024-11-29,17.5,74.625,1013.0916666666667
2024-11-29,17.5,74.875,1012.9
2024-11-29,17.5,75.125,1012.7833333333333
2024-11-29,17.5,75.375,1012.5875
2024-11-29,17.5,75.625,1012.3333333333334
2024-11-29,17.5,75.875,1012.2624999999999
2024-11-29,17.5,76.125,1012.2375000000001
2024-11-29,17.5,76.375,1012.1875
2024-11-29,17.5,76.625,1012.1541666666667
2024-11-29,17.5,76.875,1012.0666666666666
2024-11-29,17.5,77.125,1012.0375
2024-11-29,17.5,77.375,1012.0
2024-11-29,17.5,77.625,1012.4166666666666
2024-11-29,17.5,77.875,1012.5041666666666
2024-11-29,17.5,78.125,1012.4458333333333
2024-11-29,17.5,78.375,1012.2458333333334
2024-11-29,17.5,78.625,1011.9708333333333
2024-11-29,17.5,78.875,1011.6166666666667
2024-11-29,17.5,79.125,1011.4208333333332
2024-11-29,17.5,79.375,1011.2666666666668
2024-11-29,17.5,79.625,1011.0708333333333
2024-11-29,17.5,79.875,1011.0333333333333
2024-11-29,17.5,80.125,1010.9
2024-11-29,17.5,80.375,1010.7791666666667
2024-11-29,17.5,80.625,1010.6125000000001
2024-11-29,17.5,80.875,1010.5458333333332
2024-11-29,17.5,81.125,1010.4250000000001
2024-11-29,17.5,82.375,1010.8416666666667
2024-11-29,17.5,82.625,1010.5124999999999
2024-11-29,17.5,82.875,1010.4458333333333
2024-11-29,17.5,83.625,1010.4916666666667
2024-11-29,17.5,83.875,1010.3833333333333
2024-11-29,17.5,84.125,1010.3958333333334
2024-11-29,17.5,84.375,1010.4583333333334
2024-11-29,17.5,84.625,1010.4499999999999
2024-11-29,17.5,84.875,1010.3916666666668
2024-11-29,17.5,85.125,1010.3583333333332
2024-11-29,17.5,85.375,1010.375
2024-11-29,17.5,85.625,1010.2916666666666
2024-11-29,17.5,85.875,1010.3000000000001
2024-11-29,17.5,86.125,1010.3833333333333
2024-11-29,17.5,86.375,1010.4041666666667
2024-11-29,17.5,86.625,1010.3291666666668
2024-11-29,17.5,86.875,1010.3208333333333
2024-11-29,17.5,87.125,1010.35
2024-11-29,17.5,87.375,1010.3416666666667
2024-11-29,17.5,87.625,1010.3708333333334
2024-11-29,17.5,87.875,1010.4958333333334
2024-11-29,17.5,88.125,1010.5708333333333
2024-11-29,17.5,88.375,1010.5875
2024-11-29,17.5,88.625,1010.6083333333332
2024-11-29,17.625,73.5,1010.85
2024-11-29,17.625,73.875,1013.3874999999999
2024-11-29,17.625,81.25,1010.4666666666667
2024-11-29,17.625,81.75,1011.5375
2024-11-29,17.625,81.875,1011.4125
2024-11-29,17.625,82.0,1010.8583333333332
2024-11-29,17.625,83.0,1010.6541666666667
2024-11-29,17.625,83.25,1010.6833333333334
2024-11-29,17.75,68.875,1011.6958333333333
2024-11-29,17.75,69.125,1011.6374999999999
2024-11-29,17.75,69.375,1011.5208333333334
2024-11-29,17.75,69.625,1011.4666666666667
2024-11-29,17.75,69.875,1011.3541666666666
2024-11-29,17.75,70.125,1011.3083333333334
2024-11-29,17.75,70.375,1011.2375000000001
2024-11-29,17.75,70.625,1011.1291666666666
2024-11-29,17.75,70.875,1011.0375
2024-11-29,17.75,71.125,1010.975
2024-11-29,17.75,71.375,1010.85
2024-11-29,17.75,71.625,1010.7791666666667
2024-11-29,17.75,71.875,1010.7375000000001
2024-11-29,17.75,72.125,1010.6208333333334
2024-11-29,17.75,72.375,1010.6125000000001
2024-11-29,17.75,72.625,1010.5708333333333
2024-11-29,17.75,72.875,1010.4958333333334
2024-11-29,17.75,73.125,1010.6958333333333
2024-11-29,17.75,73.375,1010.975
2024-11-29,17.75,74.0,1013.5791666666668
2024-11-29,17.75,74.25,1013.5583333333334
2024-11-29,17.75,74.375,1013.525
2024-11-29,17.75,74.625,1013.2666666666668
2024-11-29,17.75,74.875,1013.0124999999999
2024-11-29,17.75,75.125,1012.7958333333332
2024-11-29,17.75,75.375,1012.625
2024-11-29,17.75,75.625,1012.475
2024-11-29,17.75,75.875,1012.375
2024-11-29,17.75,76.125,1012.3125
2024-11-29,17.75,76.375,1012.475
2024-11-29,17.75,76.625,1012.5458333333332
2024-11-29,17.75,77.125,1012.6458333333334
2024-11-29,17.75,77.375,1012.6
2024-11-29,17.75,77.625,1012.5875
2024-11-29,17.75,77.875,1012.4791666666666
2024-11-29,17.75,78.125,1012.4333333333334
2024-11-29,17.75,78.375,1012.4499999999999
2024-11-29,17.75,78.625,1012.3916666666668
2024-11-29,17.75,78.875,1012.2375000000001
2024-11-29,17.75,79.125,1011.8958333333334
2024-11-29,17.75,79.375,1011.4958333333334
2024-11-29,17.75,79.625,1011.3583333333332
2024-11-29,17.75,79.875,1011.2583333333333
2024-11-29,17.75,80.125,1011.0625
2024-11-29,17.75,80.625,1010.7875
2024-11-29,17.75,80.875,1010.6
2024-11-29,17.75,81.125,1010.5875
2024-11-29,17.75,81.375,1010.5291666666667
2024-11-29,17.75,81.875,1012.0124999999999
2024-11-29,17.75,82.625,1011.2208333333333
2024-11-29,17.75,82.875,1010.7458333333334
2024-11-29,17.75,83.125,1010.7541666666667
2024-11-29,17.75,83.375,1011.1125000000001
2024-11-29,17.75,83.625,1010.8208333333333
2024-11-29,17.75,83.875,1010.7541666666666
2024-11-29,17.75,84.125,1010.7583333333333
2024-11-29,17.75,84.375,1010.7208333333333
2024-11-29,17.75,84.625,1010.5708333333333
2024-11-29,17.75,84.875,1010.5958333333333
2024-11-29,17.75,85.125,1010.5625
2024-11-29,17.75,85.375,1010.6833333333334
2024-11-29,17.75,85.625,1010.5875
2024-11-29,17.75,85.875,1010.5708333333333
2024-11-29,17.75,86.125,1010.5875
2024-11-29,17.75,86.375,1010.5166666666668
2024-11-29,17.75,86.625,1010.5458333333332
2024-11-29,17.75,86.875,1010.6416666666668
2024-11-29,17.75,87.125,1010.6541666666667
2024-11-29,17.75,87.375,1010.6125000000001
2024-11-29,17.75,87.625,1010.5958333333333
2024-11-29,17.75,87.875,1010.6583333333333
2024-11-29,17.75,88.125,1010.6875
2024-11-29,17.75,88.375,1010.8291666666668
2024-11-29,17.75,88.625,1010.8458333333333
2024-11-29,17.875,73.5,1011.2125
2024-11-29,17.875,76.875,1012.9291666666667
2024-11-29,17.875,80.25,1011.5166666666668
2024-11-29,17.875,81.5,1010.5500000000001
2024-11-29,17.875,82.125,1012.3125
2024-11-29,17.875,82.5,1012.7541666666666
2024-11-29,18.0,68.875,1011.8083333333334
2024-11-29,18.0,69.125,1011.6875
2024-11-29,18.0,69.375,1011.6374999999999
2024-11-29,18.0,69.625,1011.5625
2024-11-29,18.0,69.875,1011.4666666666667
2024-11-29,18.0,70.125,1011.3916666666668
2024-11-29,18.0,70.375,1011.3583333333332
2024-11-29,18.0,70.625,1011.2166666666667
2024-11-29,18.0,70.875,1011.1541666666667
2024-11-29,18.0,71.125,1011.0708333333333
2024-11-29,18.0,71.375,1010.9375
2024-11-29,18.0,71.625,1010.875
2024-11-29,18.0,71.875,1010.8249999999999
2024-11-29,18.0,72.125,1010.7291666666666
2024-11-29,18.0,72.375,1010.7041666666668
2024-11-29,18.0,72.625,1010.6833333333334
2024-11-29,18.0,73.875,1013.7708333333334
2024-11-29,18.0,74.375,1013.3000000000001
2024-11-29,18.0,74.625,1013.1958333333333
2024-11-29,18.0,74.875,1012.9833333333332
2024-11-29,18.0,75.125,1012.7583333333333
2024-11-29,18.0,75.375,1012.8000000000001
2024-11-29,18.0,75.625,1012.6416666666668
2024-11-29,18.0,75.875,1012.6125000000001
2024-11-29,18.0,76.125,1012.8249999999999
2024-11-29,18.0,76.375,1012.9958333333334
2024-11-29,18.0,76.625,1013.0
2024-11-29,18.0,76.875,1012.9875000000001
2024-11-29,18.0,77.125,1012.9666666666667
2024-11-29,18.0,77.375,1012.9416666666666
2024-11-29,18.0,77.625,1012.7916666666666
2024-11-29,18.0,77.875,1012.5583333333334
2024-11-29,18.0,78.125,1012.4041666666667
2024-11-29,18.0,78.375,1012.3874999999999
2024-11-29,18.0,78.625,1012.5124999999999
2024-11-29,18.0,78.875,1012.3874999999999
2024-11-29,18.0,79.125,1012.1625
2024-11-29,18.0,79.375,1011.8000000000001
2024-11-29,18.0,79.625,1011.7083333333334
2024-11-29,18.0,79.875,1011.5916666666667
2024-11-29,18.0,80.125,1011.4833333333332
2024-11-29,18.0,80.375,1011.3583333333332
2024-11-29,18.0,80.625,1011.0416666666666
2024-11-29,18.0,80.875,1010.6916666666666
2024-11-29,18.0,81.125,1010.8958333333334
2024-11-29,18.0,81.375,1010.6999999999999
2024-11-29,18.0,81.625,1010.9083333333333
2024-11-29,18.0,82.625,1012.975
2024-11-29,18.0,83.375,1011.1666666666666
2024-11-29,18.0,83.5,1011.125
2024-11-29,18.0,83.875,1010.9833333333332
2024-11-29,18.0,84.125,1010.9375
2024-11-29,18.0,84.375,1011.0124999999999
2024-11-29,18.0,84.625,1010.9708333333333
2024-11-29,18.0,84.875,1010.9250000000001
2024-11-29,18.0,85.125,1010.8916666666668
2024-11-29,18.0,85.375,1010.8083333333334
2024-11-29,18.0,85.625,1010.8000000000001
2024-11-29,18.0,85.875,1010.7666666666668
2024-11-29,18.0,86.125,1010.8791666666666
2024-11-29,18.0,86.375,1010.8125
2024-11-29,18.0,86.625,1010.8000000000001
2024-11-29,18.0,86.875,1010.8416666666667
2024-11-29,18.0,87.125,1010.7583333333333
2024-11-29,18.0,87.375,1010.7875
2024-11-29,18.0,87.625,1010.8916666666668
2024-11-29,18.0,87.875,1010.9541666666668
2024-11-29,18.0,88.125,1010.9291666666667
2024-11-29,18.0,88.375,1010.9541666666668
2024-11-29,18.0,88.625,1011.025
2024-11-29,18.125,73.0,1010.8291666666668
2024-11-29,18.125,73.5,1011.0541666666667
2024-11-29,18.125,73.875,1013.6625
2024-11-29,18.125,74.0,1013.5083333333333
2024-11-29,18.125,81.875,1010.9458333333333
2024-11-29,18.125,82.0,1011.7916666666666
2024-11-29,18.125,82.25,1011.9499999999999
2024-11-29,18.125,82.875,1012.8958333333334
2024-11-29,18.125,83.125,1011.65
2024-11-29,18.25,68.875,1011.9458333333333
2024-11-29,18.25,69.125,1011.875
2024-11-29,18.25,69.375,1011.8083333333334
2024-11-29,18.25,69.625,1011.6999999999999
2024-11-29,18.25,69.875,1011.6333333333333
2024-11-29,18.25,70.125,1011.5625
2024-11-29,18.25,70.375,1011.4583333333334
2024-11-29,18.25,70.625,1011.3833333333333
2024-11-29,18.25,70.875,1011.3166666666666
2024-11-29,18.25,71.125,1011.1916666666666
2024-11-29,18.25,71.375,1011.125
2024-11-29,18.25,71.625,1011.0416666666666
2024-11-29,18.25,71.875,1010.9375
2024-11-29,18.25,72.125,1010.8916666666668
2024-11-29,18.25,72.375,1010.8874999999999
2024-11-29,18.25,72.625,1010.8208333333333
2024-11-29,18.25,73.0,1010.9
2024-11-29,18.25,73.125,1011.0166666666668
2024-11-29,18.25,74.125,1013.5916666666667
2024-11-29,18.25,74.375,1013.4499999999999
2024-11-29,18.25,74.625,1013.2416666666667
2024-11-29,18.25,74.875,1012.9333333333334
2024-11-29,18.25,75.125,1012.8583333333332
2024-11-29,18.25,75.375,1012.8333333333334
2024-11-29,18.25,75.625,1012.7208333333333
2024-11-29,18.25,75.875,1012.7541666666666
2024-11-29,18.25,76.125,1013.2458333333334
2024-11-29,18.25,76.375,1013.2833333333333
2024-11-29,18.25,76.625,1013.1916666666666
2024-11-29,18.25,76.875,1013.0875
2024-11-29,18.25,77.125,1013.1041666666666
2024-11-29,18.25,77.375,1012.9916666666667
2024-11-29,18.25,77.625,1012.8208333333333
2024-11-29,18.25,77.875,1012.7333333333332
2024-11-29,18.25,78.125,1012.7083333333334
2024-11-29,18.25,78.375,1012.7041666666668
2024-11-29,18.25,78.625,1012.4541666666668
2024-11-29,18.25,78.875,1012.2958333333332
2024-11-29,18.25,79.125,1012.1374999999999
2024-11-29,18.25,79.375,1011.8874999999999
2024-11-29,18.25,79.625,1011.7708333333334
2024-11-29,18.25,79.875,1011.6458333333334
2024-11-29,18.25,80.125,1011.3541666666666
2024-11-29,18.25,80.375,1011.2833333333333
2024-11-29,18.25,80.625,1010.9416666666666
2024-11-29,18.25,80.875,1010.8874999999999
2024-11-29,18.25,81.125,1010.9250000000001
2024-11-29,18.25,81.625,1011.0166666666668
2024-11-29,18.25,81.875,1010.9458333333333
2024-11-29,18.25,82.125,1011.4958333333334
2024-11-29,18.25,83.125,1013.2166666666667
2024-11-29,18.25,83.375,1011.4958333333334
2024-11-29,18.25,83.625,1011.5041666666666
2024-11-29,18.25,83.875,1011.3208333333333
2024-11-29,18.25,84.375,1011.2041666666668
2024-11-29,18.25,84.625,1011.2416666666667
2024-11-29,18.25,84.875,1011.1750000000001
2024-11-29,18.25,85.125,1011.1666666666666
2024-11-29,18.25,85.375,1011.1083333333332
2024-11-29,18.25,85.625,1011.1083333333332
2024-11-29,18.25,85.875,1011.0791666666668
2024-11-29,18.25,86.125,1010.9875000000001
2024-11-29,18.25,86.375,1011.0041666666666
2024-11-29,18.25,86.625,1010.9875000000001
2024-11-29,18.25,86.875,1011.1
2024-11-29,18.25,87.125,1011.0375
2024-11-29,18.25,87.375,1011.0416666666666
2024-11-29,18.25,87.625,1011.0833333333334
2024-11-29,18.25,87.875,1011.0458333333332
2024-11-29,18.25,88.125,1011.0958333333333
2024-11-29,18.25,88.375,1011.2166666666667
2024-11-29,18.25,88.625,1011.3083333333334
2024-11-29,18.375,73.25,1011.1125000000001
2024-11-29,18.375,73.5,1013.025
2024-11-29,18.375,81.375,1011.7375000000001
2024-11-29,18.375,82.5,1012.7791666666667
2024-11-29,18.375,83.0,1013.6458333333334
2024-11-29,18.375,84.0,1011.375
2024-11-29,18.5,68.875,1012.1208333333334
2024-11-29,18.5,69.125,1012.0583333333334
2024-11-29,18.5,69.375,1011.8874999999999
2024-11-29,18.5,69.625,1011.8166666666666
2024-11-29,18.5,69.875,1011.7541666666666
2024-11-29,18.5,70.125,1011.6333333333333
2024-11-29,18.5,70.375,1011.5791666666668
2024-11-29,18.5,70.625,1011.5124999999999
2024-11-29,18.5,70.875,1011.3833333333333
2024-11-29,18.5,71.125,1011.3125
2024-11-29,18.5,71.375,1011.2458333333334
2024-11-29,18.5,71.625,1011.1166666666667
2024-11-29,18.5,71.875,1011.0583333333334
2024-11-29,18.5,72.125,1011.0166666666668
2024-11-29,18.5,72.375,1010.9375
2024-11-29,18.5,72.625,1010.9375
2024-11-29,18.5,73.0,1011.1208333333334
2024-11-29,18.5,73.375,1012.1083333333332
2024-11-29,18.5,74.125,1013.5333333333333
2024-11-29,18.5,74.375,1013.4125
2024-11-29,18.5,74.625,1013.2708333333334
2024-11-29,18.5,74.875,1013.2833333333333
2024-11-29,18.5,75.125,1013.1958333333333
2024-11-29,18.5,75.375,1013.2166666666667
2024-11-29,18.5,75.625,1013.3000000000001
2024-11-29,18.5,75.875,1013.5666666666666
2024-11-29,18.5,76.125,1013.6166666666667
2024-11-29,18.5,76.375,1013.5124999999999
2024-11-29,18.5,76.625,1013.4083333333333
2024-11-29,18.5,76.875,1013.3291666666668
2024-11-29,18.5,77.125,1013.0749999999999
2024-11-29,18.5,77.375,1012.8958333333334
2024-11-29,18.5,77.625,1012.7666666666668
2024-11-29,18.5,77.875,1012.7208333333333
2024-11-29,18.5,78.125,1012.9208333333332
2024-11-29,18.5,78.375,1012.775
2024-11-29,18.5,78.625,1012.7083333333334
2024-11-29,18.5,78.875,1012.1833333333334
2024-11-29,18.5,79.125,1012.0458333333332
2024-11-29,18.5,79.375,1011.9958333333334
2024-11-29,18.5,79.625,1011.7958333333332
2024-11-29,18.5,79.875,1011.6708333333332
2024-11-29,18.5,80.125,1011.4625
2024-11-29,18.5,80.375,1011.1041666666666
2024-11-29,18.5,80.625,1011.5375
2024-11-29,18.5,80.875,1010.9666666666667
2024-11-29,18.5,81.125,1010.9875000000001
2024-11-29,18.5,81.625,1011.1541666666667
2024-11-29,18.5,81.875,1011.1374999999999
2024-11-29,18.5,82.125,1011.2875
2024-11-29,18.5,82.625,1013.0625
2024-11-29,18.5,82.875,1013.6666666666666
2024-11-29,18.5,83.125,1012.4208333333332
2024-11-29,18.5,83.375,1011.725
2024-11-29,18.5,83.625,1011.6166666666667
2024-11-29,18.5,83.875,1011.4666666666667
2024-11-29,18.5,84.625,1011.6625
2024-11-29,18.5,84.875,1011.5
2024-11-29,18.5,85.125,1011.3916666666668
2024-11-29,18.5,85.375,1011.3208333333333
2024-11-29,18.5,85.625,1011.2791666666667
2024-11-29,18.5,85.875,1011.3249999999999
2024-11-29,18.5,86.125,1011.2916666666666
2024-11-29,18.5,86.375,1011.2916666666666
2024-11-29,18.5,86.625,1011.2708333333334
2024-11-29,18.5,86.875,1011.1875
2024-11-29,18.5,87.125,1011.2375000000001
2024-11-29,18.5,87.375,1011.3249999999999
2024-11-29,18.5,87.625,1011.3541666666666
2024-11-29,18.5,87.875,1011.3208333333333
2024-11-29,18.5,88.125,1011.3833333333333
2024-11-29,18.5,88.375,1011.4041666666667
2024-11-29,18.5,88.625,1011.4083333333333
2024-11-29,18.625,73.25,1011.3125
2024-11-29,18.625,73.75,1013.5083333333333
2024-11-29,18.625,74.0,1013.5458333333332
2024-11-29,18.625,80.25,1011.2333333333332
2024-11-29,18.625,81.0,1011.35
2024-11-29,18.625,81.25,1012.375
2024-11-29,18.625,82.25,1011.7583333333333
2024-11-29,18.625,83.0,1013.4541666666668
2024-11-29,18.625,84.125,1011.625
2024-11-29,18.625,84.25,1011.5333333333333
2024-11-29,18.75,68.875,1012.2458333333334
2024-11-29,18.75,69.125,1012.1916666666666
2024-11-29,18.75,69.375,1012.0708333333333
2024-11-29,18.75,69.625,1012.0
2024-11-29,18.75,69.875,1011.9541666666668
2024-11-29,18.75,70.125,1011.8291666666668
2024-11-29,18.75,70.375,1011.7708333333334
2024-11-29,18.75,70.625,1011.6916666666666
2024-11-29,18.75,70.875,1011.5791666666668
2024-11-29,18.75,71.125,1011.5083333333333
2024-11-29,18.75,71.375,1011.4375
2024-11-29,18.75,71.625,1011.3249999999999
2024-11-29,18.75,71.875,1011.2708333333334
2024-11-29,18.75,72.125,1011.2125
